# Logger type: CL3000
# HW rev: 7.2x
# FW rev: 5.78 / 4.00.03
# Logger ID: id001ezk
# Session No.: 15
# Split No.: 1
# Time: 20190425T172921
# Value separator: " "
# Time format: 5
# Time separator: ":"
# Time separator ms: ":"
# Date separator: "/"
# Time and date separator: " "
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp Type ID Data
04/25 17:29:44:974 1 80401e 060202b000257a00
04/25 17:29:44:974 1 a20016 031984000066b400
04/25 17:29:44:975 1 f00006 000032000000e000
04/25 17:29:44:975 1 1400006 0000000003f50209
04/25 17:29:44:975 1 11420006 0000000f0000c000
04/25 17:29:44:977 1 c0402a 1ee4000027ffd3ff
04/25 17:29:44:978 1 d00022 0000000000000000
04/25 17:29:44:978 1 42406c c08800006000c00f
04/25 17:29:44:979 1 1000020 00000001cc04c000
04/25 17:29:44:982 1 224024 18484f001bff0000
04/25 17:29:44:982 1 e24026 000160408f000000
04/25 17:29:44:982 1 10004002 80000000c000c000
04/25 17:29:44:983 1 62401e 020843c9fa096400
04/25 17:29:44:983 1 80401e 1e0202b000257a00
04/25 17:29:44:984 1 a20016 001984000066b400
04/25 17:29:44:984 1 f00006 000032000000e000
04/25 17:29:44:984 1 1400006 0000000003f50209
04/25 17:29:44:985 1 1600012 c00005076e5dc81a
04/25 17:29:44:985 1 10c00002 0000006000000000
04/25 17:29:44:985 1 11c00002 0000400040000000
04/25 17:29:44:987 1 c0402a 1ee4000027ffd3ff
04/25 17:29:44:988 1 d00022 0000000000000000
04/25 17:29:44:988 1 42406c 00aa00006000c00f
04/25 17:29:44:989 1 1000020 00000001cc04c000
04/25 17:29:44:989 1 10400020 002947659b370db9
04/25 17:29:44:989 1 10800006 0080007f04030403
04/25 17:29:44:993 1 62401e 020843c9fa096400
04/25 17:29:44:994 1 80401e 060202b000257a00
04/25 17:29:44:994 1 a20016 051984000066b400
04/25 17:29:44:994 1 f00006 000032000000e000
04/25 17:29:44:994 1 1400006 0000000003f50209
04/25 17:29:44:996 1 224024 1c484f001bff0000
04/25 17:29:44:996 1 e24026 0001e0408f000000
04/25 17:29:44:996 1 10004002 80000000c000c000
04/25 17:29:44:996 1 10e24000 0000000000000000
04/25 17:29:44:997 1 c0402a 1ee4000027ffd3ff
04/25 17:29:44:998 1 d00022 0000000000000000
04/25 17:29:44:998 1 11000022 01bbcc000055034a
04/25 17:29:44:998 1 42406c 408840006000c00f
04/25 17:29:44:999 1 1000020 00000001cc04c000
04/25 17:29:45:003 1 62401e 020843c9fa096400
04/25 17:29:45:003 1 80401e 1e0202b000257a00
04/25 17:29:45:004 1 a20016 001984000066b400
04/25 17:29:45:004 1 f00006 000032000000e000
04/25 17:29:45:004 1 1400006 0000000003f50209
04/25 17:29:45:005 1 1600012 000005076e5dc81a
04/25 17:29:45:007 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:008 1 d00022 0000000000000000
04/25 17:29:45:008 1 42406c 80e800006000c00f
04/25 17:29:45:009 1 1000020 00000001cc04c000
04/25 17:29:45:010 1 224024 18484f001bff0000
04/25 17:29:45:010 1 e24026 000160408f000000
04/25 17:29:45:010 1 10004002 80000000c000c000
04/25 17:29:45:013 1 62401e 020843c9fa096400
04/25 17:29:45:013 1 80401e 060202b000257a00
04/25 17:29:45:014 1 a20016 011984000066b400
04/25 17:29:45:014 1 f00006 000032000000e000
04/25 17:29:45:014 1 1400006 0000000003f50209
04/25 17:29:45:017 1 11600002 e60862b000000000
04/25 17:29:45:017 1 11800002 0000120900000000
04/25 17:29:45:017 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:018 1 d00022 0000000000000000
04/25 17:29:45:018 1 42406c c08800006000c00f
04/25 17:29:45:019 1 1000020 00000001cc04c000
04/25 17:29:45:019 1 10400020 402947659b370db9
04/25 17:29:45:019 1 11100024 000000087e378000
04/25 17:29:45:020 1 11220028 23600f3c0100352e
04/25 17:29:45:020 1 11a00020 40000041c2360000
04/25 17:29:45:023 1 62401e 020843c9fa096400
04/25 17:29:45:024 1 80401e 1e0202b000257a00
04/25 17:29:45:024 1 224024 1c484f001bff0000
04/25 17:29:45:024 1 a20016 001984000066b400
04/25 17:29:45:024 1 e24026 000160408f000000
04/25 17:29:45:025 1 f00006 000032000000e000
04/25 17:29:45:025 1 1400006 0000000003f50209
04/25 17:29:45:025 1 1600012 400005076e5dc81a
04/25 17:29:45:026 1 10004002 80000000c000c000
04/25 17:29:45:026 1 10c00002 0000102000000000
04/25 17:29:45:027 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:028 1 d00022 0000000000000000
04/25 17:29:45:029 1 42406c 00aa00006000c00f
04/25 17:29:45:029 1 1000020 00000001cc04c000
04/25 17:29:45:033 1 62401e 020843c9fa096400
04/25 17:29:45:033 1 80401e 060202b000257a00
04/25 17:29:45:034 1 a20016 013984000066b400
04/25 17:29:45:034 1 f00006 000032000000e000
04/25 17:29:45:034 1 1400006 0000000003f50209
04/25 17:29:45:037 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:038 1 224024 18484f001bff0000
04/25 17:29:45:038 1 d00022 0000000000000000
04/25 17:29:45:038 1 e24026 000160408f000000
04/25 17:29:45:038 1 42406c 408800006000c00f
04/25 17:29:45:039 1 1000020 00000001cc04c000
04/25 17:29:45:039 1 10004002 80000000c000c000
04/25 17:29:45:039 1 10800006 0080006f04030403
04/25 17:29:45:044 1 62401e 020743c9fa096400
04/25 17:29:45:044 1 80401e 1e0202ae00257a00
04/25 17:29:45:044 1 a20016 005984000066b400
04/25 17:29:45:044 1 f00006 000032000000e000
04/25 17:29:45:045 1 1400006 0000000003f50209
04/25 17:29:45:045 1 1600012 800005076e5dc81a
04/25 17:29:45:047 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:048 1 d00022 0000000000000000
04/25 17:29:45:048 1 42406c 802800006000c00f
04/25 17:29:45:049 1 1000020 00000001cc04c000
04/25 17:29:45:049 1 10400020 802947659b370db9
04/25 17:29:45:049 1 10600020 0000000000000000
04/25 17:29:45:052 1 224024 1c484f001bff0000
04/25 17:29:45:052 1 e24026 0001e0408f000000
04/25 17:29:45:052 1 10004002 80000000c000c000
04/25 17:29:45:052 1 10e24000 0000000000000000
04/25 17:29:45:053 1 62401e 020743c9fa096400
04/25 17:29:45:053 1 80401e 060102ae00257a00
04/25 17:29:45:054 1 a20016 011984000066b400
04/25 17:29:45:054 1 f00006 000032000000e000
04/25 17:29:45:054 1 1400006 0000000003f50209
04/25 17:29:45:057 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:058 1 d00022 0000000000000000
04/25 17:29:45:058 1 42406c c0c800006000c00f
04/25 17:29:45:059 1 1000020 00000001cc04c000
04/25 17:29:45:063 1 62401e 020743c9fa096400
04/25 17:29:45:063 1 80401e 1e0102ae00257a00
04/25 17:29:45:064 1 a20016 001984000066b400
04/25 17:29:45:064 1 f00006 000032000000e000
04/25 17:29:45:064 1 1400006 0000000003f50209
04/25 17:29:45:065 1 1600012 c00005076e5dc81a
04/25 17:29:45:065 1 10c00002 0000006000000000
04/25 17:29:45:066 1 224024 18484f001bff0000
04/25 17:29:45:066 1 e24026 000160408f000000
04/25 17:29:45:066 1 10004002 80000000c000c000
04/25 17:29:45:067 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:068 1 d00022 0000000000000000
04/25 17:29:45:068 1 11000022 01bbcc000055034a
04/25 17:29:45:069 1 42406c 00a800006000c00f
04/25 17:29:45:069 1 1000020 00000001cc04c000
04/25 17:29:45:069 1 11100024 000000107e378000
04/25 17:29:45:073 1 62401e 020743c9fa096400
04/25 17:29:45:073 1 80401e 060102ae00257a00
04/25 17:29:45:074 1 a20016 031984000066b400
04/25 17:29:45:074 1 f00006 000032000000e000
04/25 17:29:45:074 1 1400006 0000000003f50209
04/25 17:29:45:077 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:078 1 d00022 0000000000000000
04/25 17:29:45:078 1 42406c 408a00006000c00f
04/25 17:29:45:079 1 1000020 00000001cc04c000
04/25 17:29:45:079 1 10400020 c02947659b370db9
04/25 17:29:45:079 1 11220028 27600f3c0100352e
04/25 17:29:45:080 1 224024 1c484e001bff0000
04/25 17:29:45:080 1 e24026 000160408f000000
04/25 17:29:45:080 1 10004002 80000000c000c000
04/25 17:29:45:083 1 62401e 020943c9fa096400
04/25 17:29:45:083 1 80401e 1e0102b200257a00
04/25 17:29:45:084 1 a20016 001984000066b400
04/25 17:29:45:084 1 f00006 000032000000e000
04/25 17:29:45:084 1 1400006 0000000003f50209
04/25 17:29:45:084 1 1600012 000005076e5dc81a
04/25 17:29:45:087 1 10800006 0080007f04030403
04/25 17:29:45:087 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:088 1 d00022 0000000000000000
04/25 17:29:45:088 1 42406c 80a840006000c00f
04/25 17:29:45:089 1 1000020 00000001cc04c000
04/25 17:29:45:093 1 62401e 020943c9fa096400
04/25 17:29:45:093 1 80401e 060202b200257a00
04/25 17:29:45:094 1 224024 18484e001bff0000
04/25 17:29:45:094 1 a20016 051984000066b400
04/25 17:29:45:094 1 e24026 000160408f000000
04/25 17:29:45:095 1 f00006 000032000000e000
04/25 17:29:45:095 1 1400006 0000000003f50209
04/25 17:29:45:095 1 10004002 80000000c000c000
04/25 17:29:45:096 1 11420006 0000000f0000c000
04/25 17:29:45:097 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:098 1 d00022 0000000000000000
04/25 17:29:45:098 1 42406c c0c800006000c00f
04/25 17:29:45:099 1 1000020 00000001cc04c000
04/25 17:29:45:103 1 62401e 020943c9fa096400
04/25 17:29:45:104 1 80401e 1e0202b200257a00
04/25 17:29:45:104 1 a20016 001984000066b400
04/25 17:29:45:104 1 f00006 000032000000e000
04/25 17:29:45:104 1 1400006 0000000003f50209
04/25 17:29:45:105 1 1600012 400005076e5dc81a
04/25 17:29:45:105 1 10c00002 0000002000000000
04/25 17:29:45:107 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:108 1 224024 1c484e001bff0000
04/25 17:29:45:108 1 d00022 0000000000000000
04/25 17:29:45:108 1 e24026 0001e0408f000000
04/25 17:29:45:109 1 42406c 00a800006000c00f
04/25 17:29:45:109 1 1000020 00000001cc04c000
04/25 17:29:45:109 1 10004002 80000000c000c000
04/25 17:29:45:109 1 10400020 002947659b370db9
04/25 17:29:45:110 1 10e24000 0000000000000000
04/25 17:29:45:113 1 62401e 020843cafa096400
04/25 17:29:45:114 1 80401e 060102af00257a00
04/25 17:29:45:114 1 a20016 011984000066b400
04/25 17:29:45:114 1 f00006 000032000000e000
04/25 17:29:45:114 1 1400006 0000000003f50209
04/25 17:29:45:115 1 11600002 f60862af00000000
04/25 17:29:45:115 1 11800002 0000130900000000
04/25 17:29:45:117 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:118 1 d00022 0000000000000000
04/25 17:29:45:118 1 42406c 408a00006000c00f
04/25 17:29:45:119 1 1000020 00000001cc04c000
04/25 17:29:45:119 1 11100024 000000147e378000
04/25 17:29:45:122 1 224024 18484e001bff0000
04/25 17:29:45:122 1 e24026 000160408f000000
04/25 17:29:45:122 1 10004002 80000000c000c000
04/25 17:29:45:123 1 62401e 020843cbfa096400
04/25 17:29:45:123 1 80401e 1e0102af00257a00
04/25 17:29:45:124 1 a20016 001984000066b400
04/25 17:29:45:124 1 f00006 000032000000e000
04/25 17:29:45:124 1 1400006 0000000003f50209
04/25 17:29:45:124 1 1600012 800005076e5dc81a
04/25 17:29:45:127 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:128 1 d00022 0000000000000000
04/25 17:29:45:128 1 42406c 80a800006000c00f
04/25 17:29:45:129 1 1000020 00000001cc04c000
04/25 17:29:45:133 1 62401e 020843cbfa096400
04/25 17:29:45:134 1 80401e 060102af00257a00
04/25 17:29:45:134 1 a20016 013984000066b400
04/25 17:29:45:134 1 f00006 000032000000e000
04/25 17:29:45:134 1 1400006 0000000003f50209
04/25 17:29:45:136 1 224024 1c484e001bff0000
04/25 17:29:45:136 1 e24026 000160408f000000
04/25 17:29:45:136 1 10004002 80000000c000c000
04/25 17:29:45:136 1 10800006 0080006f04030403
04/25 17:29:45:137 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:138 1 d00022 0000000000000000
04/25 17:29:45:138 1 11000022 01bbcc000055034a
04/25 17:29:45:139 1 42406c c08800006000c00f
04/25 17:29:45:139 1 1000020 00000001cc04c000
04/25 17:29:45:139 1 10400020 402947659b370db9
04/25 17:29:45:139 1 11220028 23400f3c0100352e
04/25 17:29:45:144 1 62401e 020843cbfa096400
04/25 17:29:45:144 1 80401e 1e0102b600257a00
04/25 17:29:45:144 1 a20016 005984000066b400
04/25 17:29:45:145 1 f00006 000032000000e000
04/25 17:29:45:145 1 1400006 0000000003f50209
04/25 17:29:45:145 1 1600012 c00005076e5dc81a
04/25 17:29:45:146 1 10c00002 0000102000000000
04/25 17:29:45:147 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:148 1 d00022 0000000000000000
04/25 17:29:45:148 1 42406c 00e800006000c00f
04/25 17:29:45:149 1 1000020 00000001cc04c000
04/25 17:29:45:150 1 224024 18484e001bff0000
04/25 17:29:45:150 1 e24026 000160408f000000
04/25 17:29:45:150 1 10004002 80000000c000c000
04/25 17:29:45:153 1 62401e 020743cbfa086400
04/25 17:29:45:153 1 80401e 060302b600257a00
04/25 17:29:45:154 1 a20016 011984000066b400
04/25 17:29:45:154 1 f00006 000032000000e000
04/25 17:29:45:154 1 1400006 0000000003f50209
04/25 17:29:45:157 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:158 1 d00022 0000000000000000
04/25 17:29:45:158 1 42406c 408800006000c00f
04/25 17:29:45:159 1 1000020 00000001cc04c000
04/25 17:29:45:163 1 62401e 020743cbfa086400
04/25 17:29:45:163 1 80401e 1e0302b600257a00
04/25 17:29:45:164 1 a20016 001984000066b400
04/25 17:29:45:164 1 224024 1c484e001bff0000
04/25 17:29:45:164 1 e24026 0001e0408f000000
04/25 17:29:45:164 1 f00006 000032000000e000
04/25 17:29:45:165 1 1400006 0000000003f50208
04/25 17:29:45:165 1 1600012 000005076e5dc81a
04/25 17:29:45:165 1 10004002 80000000c000c000
04/25 17:29:45:166 1 10e24000 0000000000000000
04/25 17:29:45:167 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:168 1 d00022 0000000000000000
04/25 17:29:45:168 1 42406c 80aa00006000c00f
04/25 17:29:45:169 1 1000020 00000001cc04c000
04/25 17:29:45:169 1 10400020 802947659b370db9
04/25 17:29:45:169 1 11100024 000000187e378000
04/25 17:29:45:170 1 11a00020 80000041c2360000
04/25 17:29:45:173 1 62401e 020743cbfa086400
04/25 17:29:45:174 1 80401e 060202b600257a00
04/25 17:29:45:174 1 a20016 031984000066b400
04/25 17:29:45:174 1 f00006 000032000000e000
04/25 17:29:45:174 1 1400006 0000000003f50208
04/25 17:29:45:177 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:178 1 224024 18484e001bff0000
04/25 17:29:45:178 1 d00022 0000000000000000
04/25 17:29:45:178 1 e24026 000160408f000000
04/25 17:29:45:179 1 42406c c08800006000c00f
04/25 17:29:45:179 1 1000020 00000001cc04c000
04/25 17:29:45:179 1 10004002 80000000c000c000
04/25 17:29:45:183 1 62401e 020643cbfa086400
04/25 17:29:45:183 1 80401e 1e0202bb00257a00
04/25 17:29:45:184 1 a20016 001984000066b400
04/25 17:29:45:184 1 f00006 000032000000e000
04/25 17:29:45:184 1 1400006 0000000003f50208
04/25 17:29:45:185 1 1600012 400005076e5dc81a
04/25 17:29:45:185 1 10800006 0080007f04030403
04/25 17:29:45:185 1 10c00002 0000006000000000
04/25 17:29:45:187 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:188 1 d00022 0000000000000000
04/25 17:29:45:189 1 42406c 00e800006000c00f
04/25 17:29:45:189 1 1000020 00000001cc04c000
04/25 17:29:45:192 1 224024 1c484e001bff0000
04/25 17:29:45:192 1 e24026 000160408f000000
04/25 17:29:45:192 1 10004002 80000000c000c000
04/25 17:29:45:193 1 62401e 020643cbfa086400
04/25 17:29:45:193 1 80401e 060302bb00257a00
04/25 17:29:45:194 1 a20016 051984000066b500
04/25 17:29:45:194 1 f00006 000032000000e000
04/25 17:29:45:194 1 1400006 0000000003f50208
04/25 17:29:45:197 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:198 1 d00022 0000000000000000
04/25 17:29:45:198 1 42406c 408840006000c00f
04/25 17:29:45:199 1 1000020 00000001cc04c000
04/25 17:29:45:199 1 10400020 c02947659b370db9
04/25 17:29:45:199 1 11220028 23600f3c0100352e
04/25 17:29:45:203 1 62401e 020643cbfa086400
04/25 17:29:45:203 1 80401e 1e0302bb00257a00
04/25 17:29:45:204 1 a20016 001984000066b500
04/25 17:29:45:204 1 f00006 000032000000e000
04/25 17:29:45:204 1 1400006 0000000003f50208
04/25 17:29:45:204 1 1600012 800005076e5dc81a
04/25 17:29:45:206 1 224024 18484e001bff0000
04/25 17:29:45:206 1 e24026 000160408f000000
04/25 17:29:45:206 1 10004002 80000000c000c000
04/25 17:29:45:207 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:208 1 d00022 0000000000000000
04/25 17:29:45:208 1 11000022 01bbcc000055034a
04/25 17:29:45:209 1 42406c 80aa80006000c00f
04/25 17:29:45:209 1 1000020 00000001cc04c000
04/25 17:29:45:213 1 11420006 0000000f0000c000
04/25 17:29:45:213 1 11600002 c60662bb00000000
04/25 17:29:45:213 1 11800002 0000100900000000
04/25 17:29:45:214 1 62401e 020543cbfa086400
04/25 17:29:45:214 1 80401e 060302bc00257a00
04/25 17:29:45:214 1 a20016 011984000066b500
04/25 17:29:45:215 1 f00006 000032000000e000
04/25 17:29:45:215 1 1400006 0000000003f50208
04/25 17:29:45:217 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:218 1 d00022 0000000000000000
04/25 17:29:45:218 1 42406c c08800006000c00f
04/25 17:29:45:219 1 1000020 00000001cc04c000
04/25 17:29:45:219 1 11100024 0000001c7e378000
04/25 17:29:45:220 1 224024 1c484e001bff0000
04/25 17:29:45:220 1 e24026 0001e0408f000000
04/25 17:29:45:220 1 10004002 80000000c000c000
04/25 17:29:45:221 1 10e24000 0000000000000000
04/25 17:29:45:223 1 62401e 020543cbfa086400
04/25 17:29:45:223 1 80401e 1e0302bc00257a00
04/25 17:29:45:224 1 a20016 001984000066b500
04/25 17:29:45:224 1 f00006 000032000000e000
04/25 17:29:45:224 1 1400006 0000000003f50208
04/25 17:29:45:225 1 1600012 c00005076e5dc81a
04/25 17:29:45:225 1 10c00002 000010a000000000
04/25 17:29:45:227 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:228 1 d00022 0000000000000000
04/25 17:29:45:228 1 42406c 00a800006000c00f
04/25 17:29:45:229 1 1000020 00000001cc04c000
04/25 17:29:45:229 1 10400020 002947659b370db9
04/25 17:29:45:233 1 62401e 020543cbfa086400
04/25 17:29:45:233 1 80401e 060202bc00257a00
04/25 17:29:45:234 1 224024 18484e001bff0000
04/25 17:29:45:234 1 a20016 013984000066b500
04/25 17:29:45:234 1 e24026 000160408f000000
04/25 17:29:45:235 1 f00006 000032000000e000
04/25 17:29:45:235 1 1400006 0000000003f40208
04/25 17:29:45:235 1 10004002 80000000c000c000
04/25 17:29:45:235 1 10800006 0080006f04030403
04/25 17:29:45:236 1 10a2407c 0500379e002e07a8
04/25 17:29:45:237 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:238 1 d00022 0000000000000000
04/25 17:29:45:238 1 42406c 40c800006000c00f
04/25 17:29:45:239 1 1000020 00000001cc04c000
04/25 17:29:45:243 1 62401e 020543cbfa086400
04/25 17:29:45:243 1 80401e 1e0202bc00257a00
04/25 17:29:45:244 1 a20016 005984000066b500
04/25 17:29:45:244 1 f00006 000032000000e000
04/25 17:29:45:244 1 1400006 0000000003f40208
04/25 17:29:45:244 1 1600012 000005076e5dc81a
04/25 17:29:45:247 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:248 1 224024 1c484e001bff0000
04/25 17:29:45:248 1 d00022 0000000000000000
04/25 17:29:45:248 1 e24026 000160408f000000
04/25 17:29:45:249 1 42406c 80a800006000c00f
04/25 17:29:45:249 1 1000020 00000001cc04c000
04/25 17:29:45:249 1 10004002 80000000c000c000
04/25 17:29:45:253 1 62401e 020543cafa086400
04/25 17:29:45:253 1 80401e 060202be00257a00
04/25 17:29:45:254 1 a20016 011984000066b500
04/25 17:29:45:254 1 f00006 000032000000e000
04/25 17:29:45:254 1 1400006 0000000003f40208
04/25 17:29:45:255 1 11c00002 0000200040000000
04/25 17:29:45:257 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:258 1 d00022 0000000000000000
04/25 17:29:45:258 1 42406c c08a00006000c00f
04/25 17:29:45:259 1 1000020 00000001cc04c000
04/25 17:29:45:259 1 10400020 402947659b370db9
04/25 17:29:45:259 1 11220028 23400f3c0100352e
04/25 17:29:45:262 1 224024 18484e001bff0000
04/25 17:29:45:262 1 e24026 000160408f000000
04/25 17:29:45:262 1 10004002 80000000c000c000
04/25 17:29:45:263 1 62401e 020543cafa086400
04/25 17:29:45:263 1 80401e 1e0202be00257a00
04/25 17:29:45:264 1 a20016 001984000066b500
04/25 17:29:45:264 1 f00006 000032000000e000
04/25 17:29:45:264 1 1400006 0000000003f40208
04/25 17:29:45:265 1 1600012 400005076e5dc81a
04/25 17:29:45:265 1 10c00002 0000006000000000
04/25 17:29:45:267 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:268 1 d00022 0000000000000000
04/25 17:29:45:268 1 42406c 00a800006000c00f
04/25 17:29:45:269 1 1000020 00000001cc04c000
04/25 17:29:45:269 1 11100024 000000447e378000
04/25 17:29:45:273 1 62401e 020543c9fa086400
04/25 17:29:45:273 1 80401e 060202be00257a00
04/25 17:29:45:274 1 a20016 031984000066b500
04/25 17:29:45:274 1 f00006 000032000000e000
04/25 17:29:45:274 1 1400006 0000000003f40208
04/25 17:29:45:276 1 224024 1c484e001bff0000
04/25 17:29:45:276 1 e24026 0001e0408f000000
04/25 17:29:45:276 1 10004002 80000000c000c000
04/25 17:29:45:277 1 10e24000 0000000000000000
04/25 17:29:45:277 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:278 1 d00022 0000000000000000
04/25 17:29:45:278 1 11000022 01bbcc000055034a
04/25 17:29:45:278 1 42406c 40c800006000c00f
04/25 17:29:45:279 1 1000020 00000001cc04c000
04/25 17:29:45:283 1 10800006 0080006f04030403
04/25 17:29:45:284 1 62401e 020543c9fa086400
04/25 17:29:45:284 1 80401e 1e0202ba00257a00
04/25 17:29:45:284 1 a20016 001984000066b500
04/25 17:29:45:285 1 f00006 000032000000e000
04/25 17:29:45:285 1 1400006 0000000003f40208
04/25 17:29:45:285 1 1600012 800005076e5dc81a
04/25 17:29:45:287 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:288 1 d00022 0000000000000000
04/25 17:29:45:288 1 42406c 80a800006000c00f
04/25 17:29:45:289 1 1000020 00000001cc04c000
04/25 17:29:45:289 1 10400020 802947659b370db9
04/25 17:29:45:290 1 224024 18484e001bff0000
04/25 17:29:45:290 1 e24026 000160408f000000
04/25 17:29:45:290 1 10004002 80000000c000c000
04/25 17:29:45:293 1 62401e 020543c9fa086400
04/25 17:29:45:293 1 80401e 060002ba00257a00
04/25 17:29:45:294 1 a20016 051984000066b500
04/25 17:29:45:294 1 f00006 000032000000e000
04/25 17:29:45:294 1 1400006 0000000003f40208
04/25 17:29:45:295 1 10600020 0110f7172a30fef5
04/25 17:29:45:297 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:298 1 d00022 0000000000000000
04/25 17:29:45:298 1 42406c c08a40006000c00f
04/25 17:29:45:299 1 1000020 00000001cc04c000
04/25 17:29:45:303 1 62401e 020543c9fa086400
04/25 17:29:45:303 1 80401e 1e0002ba00257a00
04/25 17:29:45:304 1 224024 1c484e001bff0000
04/25 17:29:45:304 1 a20016 001984000066b500
04/25 17:29:45:304 1 e24026 000160408f000000
04/25 17:29:45:305 1 f00006 000032000000e000
04/25 17:29:45:305 1 1400006 0000000003f40208
04/25 17:29:45:305 1 1600012 c00005076e5dc81a
04/25 17:29:45:305 1 10004002 80000000c000c000
04/25 17:29:45:306 1 10c00002 0000012000000000
04/25 17:29:45:307 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:308 1 d00022 0000000000000000
04/25 17:29:45:308 1 42406c 00a800006000c00f
04/25 17:29:45:309 1 1000020 00000001cc04c000
04/25 17:29:45:311 1 11600002 d60562ba00000000
04/25 17:29:45:311 1 11800002 0000110900000000
04/25 17:29:45:313 1 62401e 020543c9fa086400
04/25 17:29:45:313 1 80401e 060002ba00257a00
04/25 17:29:45:314 1 a20016 011984000066b500
04/25 17:29:45:314 1 f00006 000032000000e000
04/25 17:29:45:314 1 1400006 0000000003f50208
04/25 17:29:45:317 1 c0402a 1ee4000027ffd3ff
04/25 17:29:45:318 1 224024 18484e001bff0000
04/25 17:29:45:318 1 d00022 0000000000000000
04/25 17:29:45:318 1 e24026 000160408f000000
04/25 17:29:45:319 1 42406c 408800006000c00f
04/25 17:29:45:319 1 1000020 00000001cc04c000
